,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
343,00-0035645,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,39.0,0,0.0,0.0,3.0,1.522669167839922,0,5,7,53.0,0,0.0,0.0,57.0,13.0,1.0,0.9955764255428221,0,2.4166666666666665,0.22954408353389677,0.16303059626961156,0.45843754268957326,0.0,9.200000000000001,14.200000000000001,10,0.02364864864864865,0.021173848439821695,0.016624040920716114,0.05241205172483033,0.02617283950617284,0.0,0.009523809523809525,0.009009009009009009,0.01308641975308642,0.020938271604938274,0.17905405405405406,0.0190017395958785
344,00-0035657,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,106,462.0,3,0.0,0.0,23.0,-3.7160809281631373,0,17,23,97.0,0,0.0,0.0,25.0,86.0,4.0,-5.194687074952526,0,9.024358974358973,0.7545093250975604,0.08860245022881355,1.1937857028065102,0.0,73.9,90.9,11,0.06744868035190615,0.009255831173639394,0.07306711979609176,0.10857768546677074,0.037640667442762905,0.0,0.036036036036036036,0.03225806451612903,0.018820333721381453,0.030112533954210326,0.2844574780058651,0.10666760543547138
345,00-0035659,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,29.0,0,1.0,0.0,2.0,1.287610150524415,0,77,120,1191.0,5,0.0,0.0,1537.0,394.0,56.0,48.660015074449284,0,14.929551202435713,4.048726634985134,6.279475728035391,10.468722962102474,0.0,152.0,229.0,17,0.21660649819494585,0.3460932222472416,0.2338278931750742,0.6017843250902121,0.3148295003965107,0.20833333333333334,0.30434782608695654,0.2932692307692308,0.26158141686492203,0.29353026698387524,2.1498194945848375,0.1703970474433002
346,00-0035662,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-0.2280759473796934,0,67,107,709.0,3,1.0,0.0,1205.0,236.0,33.0,-3.331899893946776,0,6.9465015574338445,2.8256338057190122,4.448322732518529,7.352276621341488,0.0,89.0,156.0,12,0.22526315789473683,0.35233918128654973,0.16164383561643836,0.6197660818713451,0.25819373634377274,0.3,0.25,0.2535211267605634,0.2790968681718864,0.2665549890750182,1.4926315789473685,0.1630877955966295
347,00-0035664,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,70,283.0,3,0.0,0.0,14.0,1.4412576951340257,0,17,22,102.0,0,0.0,0.0,28.0,110.0,5.0,-2.261365839134669,0,25.111405835543767,0.5890949309301001,0.10265925826807497,0.9555038771828025,0.0,56.5,73.5,10,0.0625,0.011899702507437314,0.08668242710795902,0.10326976200594985,0.04300168634064081,0.0,0.04132231404958678,0.03787878787878788,0.021500843170320406,0.03440134907251265,0.2897727272727273,0.09580541724236814
348,00-0035676,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,88,145,1496.0,11,2.0,2.0,1754.0,548.0,59.0,55.87002713848922,0,15.628597414016147,4.867588044995716,6.948918022631216,12.165624683335425,0.0,211.60000000000002,299.6,17,0.27052238805970147,0.39406874859582114,0.2707509881422925,0.7210385809662092,0.34280476626947753,0.44,0.30256410256410254,0.3181818181818182,0.39140238313473874,0.36224381301558206,2.791044776119403,0.1849542553060141
349,00-0035685,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,201,801.0,5,1.0,1.0,41.0,-15.313396949485165,0,34,40,316.0,1,1.0,1.0,51.0,283.0,10.0,6.722303724278838,0,94.31945412311266,1.9528312326212447,0.3325393102720817,3.162024366122324,0.0,143.70000000000002,177.70000000000002,16,0.11267605633802817,0.015877957658779578,0.26399253731343286,0.1817164506340659,0.13036303630363036,0.05263157894736842,0.0970873786407767,0.09016393442622951,0.09149730762549939,0.11481674483237798,0.8901408450704226,0.16186034649226677
350,00-0035689,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,48,65,517.0,6,0.0,0.0,507.0,193.0,25.0,20.46416198347318,0,21.79824557258277,2.0134216894497188,1.7640276092275824,4.254951860633886,0.0,87.7,135.7,15,0.120817843866171,0.10507772020725388,0.13884892086330936,0.2652889419650596,0.1339725317439751,0.1935483870967742,0.12690355329949238,0.13596491228070176,0.16376045942037465,0.14588770281453495,0.9609665427509294,0.09329923132984062
351,00-0035700,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,340,1653.0,12,2.0,0.0,93.0,-0.7340852129001023,0,53,64,400.0,0,1.0,1.0,35.0,374.0,16.0,2.3078707481733183,0,5.434469696969697,1.9650771764152417,0.059756796985436865,2.9894455225126686,0.0,275.3,328.3,17,0.10921501706484642,0.006551853238487458,0.20964125560538116,0.16906400818805958,0.09564801530368244,0.0,0.08290155440414508,0.07239819004524888,0.04782400765184122,0.07651841224294596,0.6825938566552902,0.22452775992011928
352,00-0035703,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,11.0,0,0.0,0.0,46.0,0.0,1.0,-0.8803758839494549,0,1.0,0.09425391778332955,0.14658210007047218,0.24398834672432482,0.0,1.1,3.1,3,0.026785714285714284,0.056511056511056514,0.0,0.08538741663741664,0.015714285714285715,0.0,0.027777777777777776,0.02702702702702703,0.007857142857142858,0.012571428571428574,0.09821428571428571,0.013808463251670379
353,00-0035710,2022,REG,317,472,3205.0,15,5.0,44.0,243.0,4,2,3031.0,1596.0,156.0,19.949247770812455,2,18.074418121612993,1.844595532425085,120,708.0,7,2.0,1.0,57.0,39.27639706202617,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,289.0,289.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22493423203250262
354,00-0035719,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,42,232.0,3,3.0,2.0,8.0,-8.38175346760545,0,56,94,632.0,2,0.0,0.0,400.0,493.0,25.0,8.942731833136001,0,23.478538034564195,3.1122616485979924,1.7125597538650086,5.867184300602495,0.0,112.4,168.4,13,0.23325062034739455,0.14964459408903855,0.2888107791446983,0.4695916057923227,0.20755336617405584,0.09523809523809523,0.1724137931034483,0.16265060240963855,0.15139573070607554,0.1850903119868637,1.5682382133995036,0.14930401631350296
355,00-0035726,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,6,10.0,0,0.0,0.0,7.0,7.0,0.0,-3.5758745518978685,0,9.0,0.20245661406652118,0.02483247407073845,0.3210676529492987,0.0,1.0,6.0,6,0.030612244897959183,0.00390625,0.011570247933884297,0.049043367346938774,0.006693440428380187,0.0,0.0,0.0,0.0033467202141900937,0.005354752342704151,0.05102040816326531,0.011435977585483934
356,00-0035752,2022,REG,10,15,90.0,0,0.0,0.0,0.0,0,0,131.0,17.0,5.0,1.7202607482904568,0,0.6870229007633588,0.1420656956374947,9,54.0,0,1.0,0.0,1.0,1.4987127127242275,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.1911639762107052
357,00-0035771,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,17,18,139.0,1,0.0,0.0,81.0,74.0,6.0,9.272113411920145,0,17.70175438596491,0.4615780819968055,0.32454373517821006,0.9195477376199552,0.0,19.9,36.9,9,0.05357142857142857,0.034220532319391636,0.06330196749358426,0.10773356871265616,0.05352329611089719,0.045454545454545456,0.048,0.047619047619047616,0.049488920782721324,0.05190954597962685,0.41369047619047616,0.040201333507648054
358,00-0035806,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,46,194.0,2,0.0,0.0,7.0,-7.001697056461126,0,20,26,126.0,1,0.0,0.0,-29.0,129.0,7.0,5.571410241699993,0,-20.23739511823036,0.8501881159166765,-0.20209197797326597,1.1338177892937287,0.0,50.0,70.0,14,0.053061224489795916,-0.008199038733389879,0.07504363001745201,0.07303260574798197,0.036490008688097306,0.047619047619047616,0.040697674418604654,0.04145077720207254,0.04205452815357246,0.03871581647428737,0.2571428571428571,0.05583829230548332
359,00-0035823,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,26.0,0,0.0,0.0,15.0,11.0,2.0,0.7453874025959522,0,3.7142857142857144,0.08631211857018309,0.05118891667659085,0.16530041952888824,0.0,2.6000000000000005,5.6000000000000005,2,0.0410958904109589,0.030120481927710843,0.04059040590405904,0.08574022115860702,0.048417132216014895,0.0,0.07142857142857142,0.0625,0.024208566108007448,0.03873370577281192,0.3561643835616438,0.02841485691089913
360,00-0035831,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,110,425.0,3,1.0,0.0,22.0,-14.688569113553967,0,11,14,51.0,2,0.0,0.0,7.0,57.0,5.0,1.595253336126916,0,9.344444444444445,0.42515561693688264,-0.046787448919424365,0.6049822111617269,0.0,77.6,88.6,11,0.035623409669211195,0.0022026431718061676,0.04215976331360947,0.055197229041261724,0.01915852742299023,0.16666666666666666,0.03787878787878788,0.04861111111111111,0.09291259704482845,0.04866015527172552,0.1297709923664122,0.09885303699736689
361,00-0035860,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,24.0,0,0.0,0.0,3.0,-3.5348076017107815,0,5,8,30.0,0,0.0,0.0,-22.0,34.0,0.0,-5.515736845671199,0,-7.384615384615385,0.21366366366366368,-0.06965996396213701,0.2717335207219996,0.0,5.4,10.4,3,0.06956521739130435,-0.018302828618968387,0.13229571984435798,0.08970556319178181,0.03460207612456748,0.0,0.0,0.0,0.01730103806228374,0.027681660899653984,0.2608695652173913,0.038379216178315745
362,00-0035864,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,13.0,0,0.0,0.0,1.0,0.07274994760518894,0,24,33,311.0,0,0.0,0.0,303.0,139.0,14.0,16.512483252125094,0,14.138544984535844,1.0084939801800266,1.1179922904492752,2.2953355735845324,0.0,32.400000000000006,56.4,11,0.088,0.09436312675179072,0.12097476066144473,0.2074905014014326,0.12947543713572024,0.0,0.13725490196078433,0.12389380530973451,0.06473771856786012,0.1035803497085762,0.8293333333333334,0.0703961656556579
363,00-0035876,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,10,45.0,0,0.0,0.0,91.0,11.0,4.0,1.4270980003959286,0,4.665119047619047,0.24198611723807692,0.29308293539780156,0.5681372306355764,0.0,4.5,11.5,5,0.04926108374384237,0.0625,0.016793893129770993,0.12389162561576356,0.03709810387469085,0.0,0.07017543859649122,0.06451612903225806,0.018549051937345424,0.02967848309975268,0.22167487684729065,0.027127759954708435
364,00-0035889,2022,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,-3.5175859160954133,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,00-0035891,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2.0,0,0.0,0.0,0.0,2.0,0.0,-0.4159273165278137,0,0.0,0.03571428571428571,0.0,0.05357142857142857,0.0,0.2,1.2,1,0.03571428571428571,0.0,0.024691358024691357,0.05357142857142857,0.011494252873563218,,0.0,0.0,,,0.07142857142857142,0.015471892728210417
366,00-0035924,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,25.0,0,0.0,0.0,2.0,-0.8732554130256176,0,2,3,7.0,0,0.0,0.0,4.0,4.0,1.0,-0.6592039366951212,0,4.333333333333333,0.10038986354775828,0.014988525530694205,0.16107676319312336,0.0,3.2,5.2,2,0.04411764705882353,0.007619047619047619,0.018779342723004695,0.07227170868347339,0.0170316301703163,0.0,0.04,0.037037037037037035,0.00851581508515815,0.013625304136253041,0.10294117647058823,0.038823353740480814
367,00-0035939,2022,REG,19,34,161.0,1,2.0,6.0,50.0,0,0,196.0,65.0,10.0,-18.650931321044094,0,1.7860911270983213,-0.10021420239947444,19,90.0,0,0.0,0.0,6.0,2.466565743670799,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.440000000000003,15.440000000000003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04113603666009486
368,00-0035956,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,9,100.0,0,0.0,0.0,49.0,58.0,3.0,3.742291119184125,0,9.242780748663101,0.32346176821983275,0.18727055539786167,0.6162820411082522,0.0,10.0,18.0,6,0.05027932960893855,0.038431372549019606,0.08748114630467571,0.10616409245262351,0.0831255195344971,0.0,0.061224489795918366,0.05357142857142857,0.04156275976724855,0.06650041562759768,0.5586592178770949,0.04266211604095563
369,00-0035973,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,31.0,0,0.0,0.0,2.0,-1.8930698858457617,0,1,1,17.0,0,0.0,0.0,0.0,17.0,1.0,2.6245533504989,0,0.0,0.02631578947368421,0.0,0.039473684210526314,0.0,4.800000000000001,5.800000000000001,4,0.007936507936507936,0.0,0.04066985645933014,0.011904761904761904,0.0208078335373317,0.0,0.02127659574468085,0.0196078431372549,0.01040391676866585,0.01664626682986536,0.1349206349206349,0.017216813108525294
370,00-0035993,2022,REG,75,112,658.0,2,3.0,7.0,34.0,0,0,830.0,250.0,31.0,-7.170331097120181,0,4.158607738910413,0.317086308755203,43,137.0,1,3.0,0.0,12.0,-3.8462816396851816,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50.02,50.02,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17681159420289855
371,00-0036005,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.6405635392293334,0,0.0,0.034482758620689655,0.031007751937984496,0.07342956428762362,0.0,0.0,0.0,1,0.03125,0.03076923076923077,0.0,0.07149038461538462,0.0,,0.0,0.0,,,0.0,0.0
372,00-0036020,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,64.0,1,0.0,0.0,4.0,3.2572496760985814,0,1,1,8.0,0,0.0,0.0,1.0,7.0,0.0,0.17060761532047763,0,8.0,0.025,0.0031446540880503146,0.039701257861635225,0.0,13.200000000000001,14.200000000000001,6,0.005050505050505051,0.0005698005698005698,0.013157894736842105,0.008031598031598032,0.005405405405405406,0.0,0.0,0.0,0.002702702702702703,0.004324324324324324,0.04040404040404041,0.025808796801163214
373,00-0036032,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,11.0,0,0.0,0.0,1.0,7.0,1.0,0.15023799089249223,0,3.3333333333333335,0.07248157248157248,0.0037797151675962523,0.1113681593396761,0.0,1.1,3.1,2,0.03571428571428571,0.0015337423312883436,0.03954802259887006,0.05479842243645924,0.02466367713004484,0.0,0.04,0.034482758620689655,0.01233183856502242,0.019730941704035873,0.13095238095238096,0.01734362761553094
374,00-0036040,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,42,65,508.0,7,0.0,0.0,589.0,177.0,25.0,15.772302646621753,0,18.678743235679732,2.354563369973885,2.605113932268637,5.355424807548873,0.0,92.8,134.8,16,0.13457556935817805,0.13605913605913605,0.11614173228346457,0.31071066288457594,0.1365958591019091,0.30434782608695654,0.14792899408284024,0.16666666666666666,0.2204718425944328,0.1701462524989186,1.05175983436853,0.10423271422606438
375,00-0036059,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,7.0,1,0.0,0.0,6.0,1.0,1.0,1.9614137525786646,0,1.1666666666666667,0.03571428571428571,0.022304832713754646,0.06918481147105682,0.0,6.7,7.7,1,0.034482758620689655,0.022304832713754646,0.011111111111111112,0.0695680041020382,0.03825136612021858,0.5,0.1,0.16666666666666666,0.2691256830601093,0.1306010928961749,0.2413793103448276,0.09230400383601055
376,00-0036096,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,9.0,0,0.0,0.0,0.0,-5.491076122416416,0,1,1,8.0,0,0.0,0.0,3.0,5.0,0.0,0.8876697216182947,0,2.6666666666666665,0.034482758620689655,0.017543859649122806,0.06400483968542045,0.0,1.7000000000000002,2.7,1,0.03333333333333333,0.018292682926829267,0.058823529411764705,0.06463414634146342,0.05442176870748299,0.0,0.0,0.0,0.027210884353741496,0.0435374149659864,0.26666666666666666,0.048578625404821885
377,00-0036133,2022,REG,0,1,0.0,0,1.0,0.0,0.0,0,0,29.0,0.0,0.0,-4.042891675024293,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,17,62.0,0,0.0,0.0,155.0,16.0,3.0,-9.627682750840904,0,4.957792207792208,0.5435429222193928,0.6611418729258066,1.2781136943771538,0.0,4.200000000000001,12.200000000000001,7,0.07203389830508475,0.09298140371925614,0.024615384615384615,0.18243597043303206,0.04505813953488372,0.0,0.046875,0.04411764705882353,0.02252906976744186,0.03604651162790697,0.2627118644067797,0.02408021474814464
378,00-0036145,2022,REG,0,0,0.0,0,0.0,1.0,2.0,0,0,0.0,0.0,0.0,-0.8402121948311105,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,19,118.0,1,0.0,0.0,110.0,78.0,8.0,-4.270745262387209,0,2.2142857142857144,0.5745723949670026,0.40780840816826425,1.1473244781682888,0.0,17.8,30.8,6,0.084070796460177,0.0763888888888889,0.11504424778761062,0.1872173058013766,0.08315715292459479,0.16666666666666666,0.10810810810810811,0.1125,0.12491190979563072,0.09985905567300918,0.5221238938053098,0.06302950927024925
379,00-0036158,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,92,520.0,2,0.0,0.0,26.0,9.095251672691354,0,7,8,42.0,1,0.0,0.0,4.0,39.0,3.0,0.11823163681676263,0,-17.75,0.3151455026455026,0.012427711314410821,0.4814176518883415,0.0,74.2,81.2,8,0.03864734299516908,0.0023391812865497076,0.07784431137724551,0.059842359521993384,0.0340632603406326,0.1111111111111111,0.04838709677419355,0.056338028169014086,0.07258718572587186,0.04947283049472831,0.2028985507246377,0.15123295835506223
380,00-0036165,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,37,48,392.0,4,1.0,1.0,435.0,88.0,24.0,9.517879366526294,1,8.960795325652835,1.5424380387690966,2.2836308478761014,3.912198651666916,0.0,63.2,100.2,9,0.16382252559726962,0.21014492753623187,0.07956600361663653,0.41384973042488993,0.17155361050328227,0.2857142857142857,0.23300970873786409,0.23931623931623933,0.22863394810878399,0.19438574554548296,1.3378839590443685,0.1197561850125493
381,00-0036176,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,3.0,0,0.0,0.0,3.0,0.0,0.0,0.004852446261793375,0,1.0,0.05,0.0234375,0.09140625000000001,0.0,0.30000000000000004,1.3,1,0.05,0.0234375,0.0,0.09375000000000001,0.022727272727272728,,0.0,0.0,,,0.15,0.030036968576709795
382,00-0036182,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,50,397.0,3,0.0,0.0,641.0,112.0,18.0,2.5198795458761047,0,8.453757044951608,1.7673723301291375,2.964043985893634,4.7258892853192505,0.0,57.7,82.7,15,0.11764705882352941,0.18970109499852028,0.07943262411347518,0.3282314642341103,0.13080724876441516,0.2,0.1276595744680851,0.1346153846153846,0.16540362438220757,0.14464579901153213,0.9341176470588235,0.0792221477152984
383,00-0036187,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,10,69.0,1,0.0,0.0,58.0,54.0,4.0,3.929960167617537,0,16.441666666666666,0.24850202429149798,0.17974195054365832,0.4985724018178078,0.0,12.9,20.9,4,0.05917159763313609,0.0452418096723869,0.11587982832618025,0.12495084418761365,0.05665024630541872,0.09090909090909091,0.06557377049180328,0.06944444444444445,0.07377966860725482,0.06350201522615316,0.40828402366863903,0.0452361369637678
384,00-0036194,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,5.0,0,0.0,0.0,59.0,0.0,0.0,-1.4640743777854368,0,1.0,0.10539965986394557,0.2602897402897403,0.34030230799873656,0.0,0.5,2.5,3,0.034782608695652174,0.07032181168057211,0.0,0.10843136238793596,0.00547645125958379,0.0,0.0,0.0,0.002738225629791895,0.004381161007667032,0.043478260869565216,0.007311651848385587
385,00-0036196,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,48,93,836.0,7,1.0,1.0,1424.0,146.0,35.0,14.69005783379474,0,9.160016754041415,2.8553843057858934,4.481440388460647,7.420084730601293,0.0,123.60000000000001,171.6,15,0.17415730337078653,0.28634626985722905,0.09733333333333333,0.490312970941963,0.21036738802214394,0.22580645161290322,0.17587939698492464,0.1826086956521739,0.2180869198175236,0.2134552007402958,1.5655430711610487,0.11669817608095426
386,00-0036212,2022,REG,259,400,3548.0,25,8.0,21.0,163.0,4,1,3826.0,1281.0,162.0,97.36823342997455,0,12.188958512679852,1.7539487707209116,24,70.0,0,2.0,0.0,4.0,-9.164482240914367,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,230.92000000000002,230.92000000000002,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1897827016009731
387,00-0036219,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,32,158.0,1,0.0,0.0,389.0,35.0,11.0,-6.193596414298177,0,6.006504803512917,1.0408240588044235,1.4765033321229235,2.5947884206926815,0.0,21.8,37.800000000000004,10,0.09937888198757763,0.14249084249084248,0.03190519598906107,0.26306099697404045,0.062352012628255724,0.058823529411764705,0.09322033898305085,0.08888888888888889,0.060587771020010214,0.061646315984957525,0.4906832298136646,0.04232164449818622
388,00-0036223,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,192,861.0,4,3.0,3.0,39.0,-28.65480715998774,0,28,40,143.0,0,0.0,0.0,-69.0,204.0,4.0,-15.652411304245188,0,-12.769338994338995,1.1128124467295657,-0.33486581298746193,1.4348126010031252,0.0,118.4,146.4,11,0.1038961038961039,-0.028797996661101836,0.1724429416737109,0.13280575851527437,0.0546218487394958,0.0,0.03125,0.02877697841726619,0.0273109243697479,0.04369747899159664,0.37142857142857144,0.17164564085729025
389,00-0036226,2022,REG,3,5,59.0,0,1.0,0.0,0.0,0,0,20.0,50.0,2.0,-2.261281799641438,0,2.95,-0.002413638624512115,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3599999999999999,0.3599999999999999,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.009740259740259737
390,00-0036228,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,6,24.0,0,0.0,0.0,73.0,7.0,1.0,-7.643115597777069,0,0.3287671232876712,0.20689655172413793,0.2908366533864542,0.5139304849567248,0.0,2.4000000000000004,4.4,1,0.2,0.28515625,0.109375,0.5281250000000001,0.12307692307692308,,0.16666666666666666,0.16666666666666666,,,0.8,0.10304449648711944
391,00-0036232,2022,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,8.0,0,0.0,0.0,1.0,0.9134245255263522,0,31,42,239.0,1,0.0,0.0,238.0,113.0,12.0,3.8258764024459397,0,16.82794908285895,1.3944334015657545,1.012356115554699,2.800299383236921,0.0,30.700000000000003,61.7,14,0.09230769230769231,0.06493860845839018,0.0835181079083518,0.1904124252282506,0.07767305817354567,0.0625,0.07947019867549669,0.07784431137724551,0.07008652908677283,0.07463844653883654,0.5252747252747253,0.05454963397814479
